id,data,descricao,aprovacao,ultimaApresentacaoProposicao_idProposicao
2424235-2,2024-04-17,"Aprovado. Subscrito pelos Deputados Delegado Paulo Bilynskyj, Jorge Solla, Ruy Carneiro e Messias Donato.",1.0,0
2295946-37,2024-04-17,Aprovado o Parecer.,1.0,2421995
2314879-30,2024-04-17,Aprovado o Parecer.,1.0,2416534
2327215-29,2024-04-17,Aprovado o Parecer.,1.0,2369381
2147312-96,2024-04-17,Aprovado o Parecer.,1.0,2412522
2425252-2,2024-04-17,"Aprovado. Subscrito pelas Deputadas Lídice da Mata, Alice Portugal, Soraya Santos e Franciane Bayer e pelos Deputados Sargento Gonçalves e Professor Alcides.",1.0,0
2425939-2,2024-04-17,Aprovado. Subscrito pelos Deputados Professor Alcides e Sargento Gonçalves e pela Deputada Franciane Bayer.,1.0,0
2426168-2,2024-04-17,Aprovado. Subscrito pelos Deputados Professor Alcides e Sargento Gonçalves e pela Deputada Franciane Bayer.,1.0,0
2426174-2,2024-04-17,"Aprovado. Subscrito pelos Deputados Professor Alcides, Sargento Gonçalves e pela Deputada Soraya Santos.",1.0,0
2426240-2,2024-04-17,Aprovado.,1.0,0
2426506-2,2024-04-17,"Aprovado. Subscrito pelos Deputados Professor Alcides, Sargento Gonçalves e André Fernandes e pela Deputada Franciane Bayer.",1.0,0
2426713-2,2024-04-17,"Aprovado. Subscrito pelos Deputados Professor Alcides e Sargento Gonçalves e pelas Deputadas Franciane Bayer, Soraya Santos e Socorro Neri.",1.0,0
2426782-2,2024-04-17,Aprovado. Subscrito pelos Deputados Professor Alcides e Sargento Gonçalves.,1.0,0
2426785-2,2024-04-17,"Aprovado. Subscrito pelo Deputado Professor Alcides, Sargento Gonçalves e André Fernandes e pela Deputada Franciane Bayer.",1.0,0
2426823-2,2024-04-17,Aprovado.,1.0,0
2426838-2,2024-04-17,"Aprovado. Subscrito pelos Deputados Professor Alcides, Sargento Gonçalves e André Fernandes e pelas Deputadas Franciane Bayer e Soraya Santos.",1.0,0
2426663-2,2024-04-17,"Aprovado. Transformado em convite. Subscrito pelos Deputados Professor Alcides, Sargento Gonçalves e Fernando Mineiro e pelas Deputadas Franciane Bayer, Lídice da Mata, Alice Portugal e Socorro Neri.",1.0,0
2426714-2,2024-04-17,"Aprovado. Transformado em convite. Subscrito pelos Deputados Professor Alcides, Sargento Gonçalves e Fernando Mineiro e pelas Deputadas Franciane Bayer e Socorro Neri.",1.0,0
2425222-2,2024-04-17,"Aprovado. Aditado para inclusão na lista de convidados do Dr. Mauro e do técnico responsável pelo Setor de Fiscalização e Controle de Barragens da ANM; bem como do Dr. Bruno Nominato de Oliveira, representante do Ministério Público Federal, por sugestão dos Deputados Keniston Braga e Nilto Tatto, respectivamente.",1.0,0
2426802-2,2024-04-17,Aprovado.,1.0,0
2423330-4,2024-04-17,"Aprovado, transformado em convite.",1.0,0
2423633-2,2024-04-17,Aprovado.,1.0,0
2336230-49,2024-04-17,Aprovado o Parecer.,1.0,2403779
2424716-2,2024-04-17,"Aprovado, subscrito pelos Deputados Gilson Daniel e Saullo Vianna e com inclusão de representantes do Ministério da Agricultura e Pecuária e da Confederação Nacional da Indústria no rol de convidados.",1.0,0
2424599-3,2024-04-17,"Aprovado, transformado em convite.",1.0,0
2426853-2,2024-04-17,Aprovado.,1.0,0
2426907-2,2024-04-17,"Aprovado, subscrito pelos Deputados Gilson Daniel e Saullo Vianna e com inclusão das Superintendências do INCRA do Amazonas e do Espírito Santo no rol de convidados.",1.0,0
2423343-2,2024-04-17,Aprovado.,1.0,0
2423353-2,2024-04-17,Aprovado.,1.0,0
2311870-52,2024-04-17,Aprovado o Parecer.,1.0,2423964
2088378-59,2024-04-17,Aprovado o Parecer.,1.0,2421256
2357106-40,2024-04-17,Aprovado o Parecer.,1.0,2420343
2370826-45,2024-04-17,Aprovado o Parecer.,1.0,2424249
2423362-2,2024-04-17,Aprovado.,1.0,0
2423399-2,2024-04-17,Aprovado.,1.0,0
2426391-2,2024-04-17,Aprovado.,1.0,0
2426762-2,2024-04-17,Aprovado.,1.0,0
2279748-46,2024-04-17,Aprovado o Parecer.,1.0,2421337
2384878-18,2024-04-17,Aprovado o Parecer.,1.0,2424964
2398616-19,2024-04-17,Aprovado o Parecer.,1.0,2424940
2406599-18,2024-04-17,Aprovado o Parecer.,1.0,2425843
2406617-18,2024-04-17,Aprovado o Parecer.,1.0,2425863
2414767-19,2024-04-17,Aprovado o Parecer.,1.0,2424880
2414781-17,2024-04-17,Aprovado o Parecer.,1.0,2424775
2380384-44,2024-04-17,Aprovado o Parecer.,1.0,2423189
2424678-3,2024-04-17,"Aprovado, transformado em Requerimento de Informações e com o período de informações ampliado para contemplar os anos de 2019 a 2023, por sugestão do Deputado Jorge Solla.",1.0,0
2055642-74,2024-04-17,Aprovado o Parecer.,1.0,2421257
2303125-45,2024-04-17,Aprovado o Parecer.,1.0,2415048
2203431-47,2024-04-17,Aprovado o Parecer.,1.0,2424199
2424149-2,2024-04-17,Aprovado.,1.0,0
2426875-2,2024-04-17,Aprovado.,1.0,0
2426726-2,2024-04-17,Aprovado.,1.0,0
2426814-2,2024-04-17,Aprovado.,1.0,0
2426815-2,2024-04-17,Aprovado.,1.0,0
2424777-2,2024-04-17,"Aprovado, transformado em Requerimento de Informação.",1.0,0
2147513-99,2024-04-17,"Rejeitado o Requerimento de Retirada de Pauta. Resultado:  2 votos ""Sim"", 45 votos ""Não"". Quórum de votação: 47 votos e 11 Obstruções.",0.0,2427006
2123646-69,2024-04-17,"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 41 votos ""Não"". Quórum de votação: 41 votos e 12 Obstruções.",0.0,0
2123646-73,2024-04-17,Aprovado o Parecer.,1.0,0
2180386-73,2024-04-17,"Rejeitado o Requerimento de Retirada de Pauta. Resultado:  2 votos ""Sim"", 32 votos ""Não"", 1 Abstenção. Quórum de votação: 35 votos e 10 Obstruções.",0.0,2401312
2212908-90,2024-04-17,"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 35 votos ""Não"". Quórum de votação: 35 votos e 5 Obstruções.",0.0,2425945
2175977-128,2024-04-17,"Rejeitado o Requerimento de Retirada de Pauta. Resultado:  1 voto ""Sim"", 34 votos ""Não"". Quórum de votação: 35 votos e 6 Obstruções.",0.0,2365609
2175977-137,2024-04-17,"Rejeitado o Requerimento de Adiamento de Votação, de autoria do Deputado Patrus Ananias. Resultado:  2 votos ""Sim"", 39 votos ""Não"". Quórum de votação: 41 votos e 8 Obstruções.",0.0,2365609
2175977-139,2024-04-17,"Aprovado o Parecer com o seguinte resultado:  37 votos ""Sim"", 7 votos ""Não"". Quórum de votação: 44 votos.",1.0,2365609
2079477-63,2024-04-17,"Rejeitado o Requerimento de Retirada de Pauta. Resultado: 37 votos ""Não"". Quórum de votação: 37 votos e 5 Obstruções.",0.0,2375138
2326120-29,2024-04-17,Aprovado o Parecer.,1.0,2426680
2421844-3,2024-04-17,"Aprovado com alterações. Inclusão dos seguintes convidados: Gabriel Tomasete, do Instituto de Defesa do Consumidor de Rondônia; Walter Moura, Presidente da Comissão Nacional de Defesa do Consumidor do Conselho Federal da OAB; Igor Brito, Coordenador do Instituto Brasileiro de Defesa do Consumidor; Daniela Nicolai, Promotora de Defesa do Consumidor de Rondônia; Valdir Vargas, Presidente da Associação Comercial de Porto Velho/RO.",1.0,0
2423181-3,2024-04-17,Aprovado.,1.0,0
2423968-4,2024-04-17,Aprovado.,1.0,0
2423976-5,2024-04-17,Aprovado.,1.0,0
2425478-3,2024-04-17,Aprovado com alterações. Inclusão dos seguintes convidados: Sindicato Nacional das Empresas de Navegação Marítima - Syndarma; Comissão de Direito Marítimo e Portuário da OAB; Secretaria Nacional de Portos e Transportes Aquaviários; Departamento de Navegação e Hidrovias do Ministério de Portos e Aeroportos e Ministério Público do Trabalho.,1.0,0
2425889-3,2024-04-17,Aprovado.,1.0,0
2426905-3,2024-04-17,Aprovado.,1.0,0
2295178-42,2024-04-17,Aprovado o Parecer.,1.0,2406831
2330803-42,2024-04-17,Aprovado o Parecer.,1.0,2390040
2426761-3,2024-04-17,Aprovado.,1.0,0
1741184-84,2024-04-17,Aprovado o Parecer.,1.0,2390044
2424931-2,2024-04-17,Aprovado.,1.0,0
2424959-2,2024-04-17,Aprovado.,1.0,0
2426481-2,2024-04-17,Aprovado.,1.0,0
2424717-3,2024-04-17,Aprovado.,1.0,0
2424703-2,2024-04-17,"Requerimento lido pelo autor, deputado Bandeira de Mello. Requerimento aprovado.",1.0,0
2425944-2,2024-04-17,"Requerimento lido pelo autor, deputado Douglas Viegas. Requerimento aprovado.",1.0,0
2426611-2,2024-04-17,"Requerimento lido pelo autor, deputado Antonio Carlos Rodrigues. Requerimento aprovado.",1.0,0
2426613-2,2024-04-17,"Requerimento lido pelo autor, deputado Antonio Carlos Rodrigues. Requerimento aprovado.",1.0,0
2426901-2,2024-04-17,"Requerimento lido pelo autor, deputado Luiz Lima. Requerimento aprovado.",1.0,0
2426906-2,2024-04-17,"Requerimento lido pelo autor, deputado Luiz Lima. Fez uso da palavra o deputado Dr. Luiz Ovando. Requerimento aprovado.",1.0,0
2426822-2,2024-04-17,"Requerimento lido pelo autor, deputado Douglas Viegas. Requerimento aprovado.",1.0,0
2353018-21,2024-04-17,Aprovado o Parecer.,1.0,2425146
2374621-35,2024-04-17,Aprovado o Parecer.,1.0,2424626
2426938-4,2024-04-17,"Aprovado, com subscrição dos Deputados Miguel Lombardi (PL-SP), Geraldo Resende (PSDB-MS), Zé Haroldo Cathedral (PSD-RR) e Alexandre Lindenmeyer (PT-RS).",1.0,0
2426685-9,2024-04-17,"Aprovado, com subscrição dos Deputados Alexandre Lindenmeyer (PT-RS), Zé Haroldo Cathedral (PSD-RR), Miguel Lombardi (PL-SP) e Geraldo Resende (PSDB-MS)",1.0,0
2160128-81,2024-04-17,"Aprovado o Parecer do Relator, Deputado Geraldo Resende, com Complementação de Voto, com voto contrário do Deputado Alexandre Lindenmeyer. Apresentou voto em separado o Deputado Alexandre Lindenmeyer.

.",1.0,2427518
2207452-36,2024-04-17,"Rejeitado, nos termos do parecer do Relator.",0.0,0
2371095-19,2024-04-17,"Rejeitado, nos termos do parecer do Relator.",0.0,0
2425385-2,2024-04-17,Aprovado.,1.0,0
2425766-2,2024-04-17,Aprovado.,1.0,0
2078309-48,2024-04-17,Aprovado o Parecer.,1.0,2425384
2411844-19,2024-04-17,Aprovado o Parecer.,1.0,2426202
2153841-50,2024-04-17,Aprovado o Parecer.,1.0,2426744
2277460-34,2024-04-17,Aprovado o Parecer.,1.0,2425725
2291953-29,2024-04-17,Aprovado o Parecer.,1.0,2425728
2331293-26,2024-04-17,Aprovado o Parecer.,1.0,2425727
2357026-27,2024-04-17,Aprovado o Parecer.,1.0,2426209
2386202-22,2024-04-17,Aprovado o Parecer.,1.0,2415391
2402905-25,2024-04-17,Aprovado o Parecer.,1.0,2426963
2406131-21,2024-04-17,Aprovado o Parecer.,1.0,2422685
2426800-2,2024-04-17,Aprovado.,1.0,0
2424490-2,2024-04-17,"Aprovado. Subscrito pelas Deputadas: Silvye Alves, Franciane Bayer e Delegada Katarina.",1.0,0
2422893-2,2024-04-17,"Aprovado. Subscrito pelas Deputadas: Maria Arraes, Coronel Fernanda, Delegada Katarina.",1.0,0
2424883-2,2024-04-17,"Aprovado.Subscrito pelas Deputadas: Maria Arraes, Coronel Fernanda, Silvye Alves, Franciane Bayer, Reginete Bispo.",1.0,0
2424941-3,2024-04-17,"Aprovado. Subscrito pelas Deputadas: Laura Carneiro, Maria Arraes, Flávia Morais, Coronel Fernanda, Reginete Bispo, Delegada Katarina.",1.0,0
2424942-2,2024-04-17,"Aprovado. Subscrito pelas Deputadas: Flávia Morais, Coronel Fernanda, Reginete Bispo, Delegada Katarina.",1.0,0
2426683-2,2024-04-17,"Aprovado. Subscrito pelas Deputadas: Laura Carneiro, Maria Arraes, Franciane Bayer, Delegada Katarina, Silvye Alves e SIlvia Waiãpi.",1.0,0
2426746-2,2024-04-17,"Aprovado. Subscrito pelas Deputadas: Laura Carneiro, Maria Arraes, Flávia Morais, Reginete Bispo e Silvye Alves",1.0,0
2426748-2,2024-04-17,"Aprovado.Subscrito pelas Deputadas: Laura Carneiro, Maria Arraes, Flávia Morais, Silvye Alves e Reginete Bispo.",1.0,0
2426752-2,2024-04-17,"Aprovado. Subscrito pelas Deputadas: Laura Carneiro, Maria Arraes, Flávia Morais, Delegada Katarina e Reginete Bispo.",1.0,0
2426779-2,2024-04-17,"Aprovado. Subscrito pelas Deputadas: Laura Carneiro, Maria Arraes e Reginete Bispo.",1.0,0
2426745-2,2024-04-17,"Aprovado, contra o voto da Deputada Sâmia Bomfim. Foram incluídos os seguintes convidados: Representante do Ministério da Justiça; Presidente do Conselho Nacional de Política Criminal e Penitenciária e Presidente do Conselho Nacional LGBTQIA+.
Subscrito pelas Deputadas: Maria Arraes, Franciane Bayer, Silvia Waiãpi e Reginete Bispo.",1.0,0
2423173-8,2024-04-17,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).",1.0,0
2369957-47,2024-04-17,"Aprovado o requerimento nº 822/2024,da Sra. Flávia Morais, que solicita urgência (art. 155) para o PL 421/2024.",1.0,0
2385847-18,2024-04-17,"Aprovado o requerimento nº 822/2024,da Sra. Flávia Morais, que solicita urgência (art. 155) para o PL 421/2024.",1.0,0
2395450-18,2024-04-17,"Aprovado o requerimento nº 822/2024,da Sra. Flávia Morais, que solicita urgência (art. 155) para o PL 421/2024.",1.0,0
2417047-17,2024-04-17,"Aprovado o requerimento nº 822/2024,da Sra. Flávia Morais, que solicita urgência (art. 155) para o PL 421/2024.",1.0,0
2421116-17,2024-04-17,"Aprovado o requerimento nº 822/2024,da Sra. Flávia Morais, que solicita urgência (art. 155) para o PL 421/2024.",1.0,0
2369957-48,2024-04-17,"Realizar o encaminhamento do PL-3124/2023 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,0
2369957-49,2024-04-17,"Realizar o encaminhamento do PL-3124/2023 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,0
2369957-50,2024-04-17,"Realizar o encaminhamento do PL-3124/2023 à CSAUDE (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,0
2369957-51,2024-04-17,"Alteração do Regime de Tramitação desta proposição em virtude da alteração do regime do PL 421/2024, por ter sido aprovado o REQ 822/2024 que está apensado ao primeiro.",1.0,0
2425221-9,2024-04-17,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).",1.0,0
2427389-8,2024-04-17,"Aprovado, por unanimidade, o Requerimento de Urgência (Art. 155 do RICD).",1.0,0
2349508-37,2024-04-17,"Realizar o encaminhamento do PL-715/2023 à CCJC (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,0
2349508-38,2024-04-17,"Realizar o encaminhamento do PL-715/2023 à CFT (tramitação simultânea), em razão da aprovação de requerimento de urgência.",1.0,0
2426474-2,2024-04-17,Aprovado.,1.0,0
2426475-2,2024-04-17,"Aprovado, com subscrição pelo Deputado Diego Coronel (PSD/BA).",1.0,0
2357320-20,2024-04-17,Aprovado o Parecer.,1.0,2424788
2375718-23,2024-04-17,Aprovado o Parecer.,1.0,2424368
2386972-22,2024-04-17,Aprovado o Parecer.,1.0,2424386
2425596-4,2024-04-17,"Rejeitado o Requerimento de Retirada de Pauta por  12 votos NÃO, 3 Votos SIM: Total de 15 votos",0.0,0
2426709-2,2024-04-17,Aprovado.,1.0,0
2426711-2,2024-04-17,Aprovado.,1.0,0
2426965-2,2024-04-17,Aprovado.,1.0,0
2426708-2,2024-04-17,Aprovado.,1.0,0
2344865-23,2024-04-17,Aprovado o Parecer.,1.0,2426360
2344869-21,2024-04-17,Aprovado o Parecer.,1.0,2426342
2344871-21,2024-04-17,Aprovado o Parecer.,1.0,2425805
2345416-21,2024-04-17,Aprovado o Parecer.,1.0,2426257
2345419-21,2024-04-17,Aprovado o Parecer.,1.0,2426265
2345420-19,2024-04-17,Aprovado o Parecer.,1.0,2426318
2345423-19,2024-04-17,Aprovado o Parecer.,1.0,2426250
2345432-19,2024-04-17,Aprovado o Parecer.,1.0,2426331
2345434-21,2024-04-17,Aprovado o Parecer.,1.0,2425862
2345471-23,2024-04-17,Aprovado o Parecer.,1.0,2425864
2345475-19,2024-04-17,Aprovado o Parecer.,1.0,2425841
2345478-19,2024-04-17,Aprovado o Parecer.,1.0,2425835
2349961-19,2024-04-17,Aprovado o Parecer.,1.0,2426306
2349969-21,2024-04-17,Aprovado o Parecer.,1.0,2426273
2349971-19,2024-04-17,Aprovado o Parecer.,1.0,2426295
2349980-19,2024-04-17,Aprovado o Parecer.,1.0,2425837
2349984-19,2024-04-17,Aprovado o Parecer.,1.0,2425836
2349988-21,2024-04-17,Aprovado o Parecer.,1.0,2425850
2349990-19,2024-04-17,Aprovado o Parecer.,1.0,2425852
2349991-21,2024-04-17,Aprovado o Parecer.,1.0,2425845
2349996-19,2024-04-17,Aprovado o Parecer.,1.0,2425858
2350249-19,2024-04-17,Aprovado o Parecer.,1.0,2425821
2350250-21,2024-04-17,Aprovado o Parecer.,1.0,2425830
2350387-17,2024-04-17,Aprovado o Parecer.,1.0,2425114
2425596-6,2024-04-17,"Subscrito pelos deputados: Franciane Bayer, Dr. Allan Garcês, Eli Borges, Sargento Gonçalves, Andreia Siqueira e Detinha. Aprovado o requerimento 14/2024 com: 12 votos SIM, 3 votos NÃO: Total de 15 votos.",1.0,0
2426011-2,2024-04-17,Aprovado.,1.0,0
2426964-2,2024-04-17,Aprovado.,1.0,0
2426991-3,2024-04-17,Aprovado.,1.0,0
2359995-35,2024-04-17,Aprovado o Parecer.,1.0,2421237
2256202-78,2024-04-17,Aprovado o Parecer.,1.0,2421335
2181620-65,2024-04-17,Rejeitado o Requerimento de Retirada de Pauta.,0.0,2424595
2385369-19,2024-04-17,Aprovado o Parecer.,1.0,2425021
439176-86,2024-04-17,Rejeitado o Requerimento de Retirada de Pauta.,0.0,2424256
2194388-42,2024-04-17,Rejeitado o Requerimento de Retirada de Pauta.,0.0,2426079
2194388-43,2024-04-17,Aprovado o Parecer.,1.0,2426079
500254-111,2024-04-17,Aprovado o Parecer.,1.0,2425997
2192935-91,2024-04-17,Aprovado o Parecer.,1.0,2426141
2196022-47,2024-04-17,Aprovado o Parecer com Complementação de Voto.,1.0,2426068
2330666-32,2024-04-17,Aprovado o Parecer com Complementação de Voto.,1.0,2427861
2357620-34,2024-04-17,Aprovado o Parecer.,1.0,2426002
2371021-21,2024-04-17,Rejeitado o Requerimento de Retirada de Pauta.,0.0,2424718
2336503-34,2024-04-17,Aprovado o Parecer com Complementação de Voto.,1.0,2426055
2368518-24,2024-04-17,Aprovado o Parecer com Complementação de Voto.,1.0,2427883
2424548-3,2024-04-17,Aprovado.,1.0,0
2424995-3,2024-04-17,Aprovado.,1.0,0
2425001-3,2024-04-17,Aprovado.,1.0,0
2425002-3,2024-04-17,Aprovado.,1.0,0
2425005-3,2024-04-17,Aprovado.,1.0,0
2377695-8,2024-04-17,Despacho Chancelado,1.0,2382573
2377696-8,2024-04-17,Despacho Chancelado,1.0,2382574
2424079-31,2024-04-23,Rejeitado o Requerimento.,0.0,0
2418634-9,2024-04-23,Despacho Chancelado,1.0,2426038
2418646-9,2024-04-23,Despacho Chancelado,1.0,2426019
2418648-9,2024-04-23,Despacho Chancelado,1.0,2426057
2418657-9,2024-04-23,Despacho Chancelado,1.0,2426015
2418664-9,2024-04-23,Despacho Chancelado,1.0,2426044
2418668-9,2024-04-23,Despacho Chancelado,1.0,2426027
2418703-10,2024-04-23,Despacho Chancelado,1.0,2426012
2418706-9,2024-04-23,Despacho Chancelado,1.0,2426022
2418707-9,2024-04-23,Despacho Chancelado,1.0,2426013
2418708-9,2024-04-23,Despacho Chancelado,1.0,2426016
2418709-9,2024-04-23,Despacho Chancelado,1.0,2426047
2418710-9,2024-04-23,Despacho Chancelado,1.0,2426020
2418711-9,2024-04-23,Despacho Chancelado,1.0,2426023
2418730-9,2024-04-23,Despacho Chancelado,1.0,2426025
2418752-9,2024-04-23,Despacho Chancelado,1.0,2426052
2418755-9,2024-04-23,Despacho Chancelado,1.0,2426014
2418768-9,2024-04-23,Despacho Chancelado,1.0,2426034
2418769-9,2024-04-23,Despacho Chancelado,1.0,2426021
2418782-9,2024-04-23,Despacho Chancelado,1.0,2426060
2418887-9,2024-04-23,Despacho Chancelado,1.0,2426024
2418896-9,2024-04-23,Despacho Chancelado,1.0,2426040
2418897-9,2024-04-23,Despacho Chancelado,1.0,2426028
2418901-9,2024-04-23,Despacho Chancelado,1.0,2426077
2418902-9,2024-04-23,Despacho Chancelado,1.0,2426018
2418905-10,2024-04-23,Despacho Chancelado,1.0,2426043
2418909-9,2024-04-23,Despacho Chancelado,1.0,2426029
2418910-9,2024-04-23,Despacho Chancelado,1.0,2426049
2418917-9,2024-04-23,Despacho Chancelado,1.0,2426046
2418918-9,2024-04-23,Despacho Chancelado,1.0,2426075
2418927-9,2024-04-23,Despacho Chancelado,1.0,2426050
2418932-9,2024-04-23,Despacho Chancelado,1.0,2426090
2418980-9,2024-04-23,Despacho Chancelado,1.0,2426065
2419034-9,2024-04-23,Despacho Chancelado,1.0,2426112
2419037-9,2024-04-23,Despacho Chancelado,1.0,2426030
2419038-9,2024-04-23,Despacho Chancelado,1.0,2426103
2419043-9,2024-04-23,Despacho Chancelado,1.0,2426053
2419044-9,2024-04-23,Despacho Chancelado,1.0,2426061
2419045-9,2024-04-23,Despacho Chancelado,1.0,2426051
2419050-9,2024-04-23,Despacho Chancelado,1.0,2426118
2419065-9,2024-04-23,Despacho Chancelado,1.0,2426048
2419084-9,2024-04-23,Despacho Chancelado,1.0,2426037
2419090-10,2024-04-23,Despacho Chancelado,1.0,2426084
2419105-9,2024-04-23,Despacho Chancelado,1.0,2426132
2419112-9,2024-04-23,Despacho Chancelado,1.0,2426138
2419116-9,2024-04-23,Despacho Chancelado,1.0,2426036
2419120-9,2024-04-23,Despacho Chancelado,1.0,2426109
2419123-9,2024-04-23,Despacho Chancelado,1.0,2426054
2419126-9,2024-04-23,Despacho Chancelado,1.0,2426042
2419138-9,2024-04-23,Despacho Chancelado,1.0,2426096
2419139-10,2024-04-23,Despacho Chancelado,1.0,2426035
2419140-10,2024-04-23,Despacho Chancelado,1.0,2426100
2419149-9,2024-04-23,Despacho Chancelado,1.0,2426115
2419156-9,2024-04-23,Despacho Chancelado,1.0,2426125
2419158-9,2024-04-23,Despacho Chancelado,1.0,2426041
2419159-9,2024-04-23,Despacho Chancelado,1.0,2426130
